"","ZCTA","zip_code","dense"
"850","12207",12255,2127.05766823154
"851","12207",12247,2127.05766823154
"852","12207",12220,2127.05766823154
"853","12208",12208,5435.95137272597
"854","12209",12209,4857.0777117929
"855","12210",12210,8593.85295460693
"856","12211",12211,1700.35786079742
"857","12222",12222,9688.5996539627
"858","12302",12302,633.887159260221
"859","12303",12303,1926.23132872445
"860","12304",12304,3305.23068082015
"861","12305",12301,5180.81259670302
"862","12305",12345,5180.81259670302
"863","12305",12305,5180.81259670302
"864","12306",12325,627.935477222938
"865","12306",12306,627.935477222938
"866","12307",12307,11187.0104966365
"867","12308",12308,6122.48218143661
"868","12309",12309,1878.43512750311
"869","12401",12402,595.24744528807
"870","12401",12401,595.24744528807
"871","12404",12404,109.412698932176
"872","12405",12405,41.4217354315667
"873","12406",12406,12.5307929070654
"874","12407",12407,225.308217177824
"875","12409",12409,49.6356987581193
"876","12410",12410,7.4541418902891
"877","12411",12411,430.566512520222
"878","12412",12412,91.4336107345155
"879","12413",12413,204.597448926386
"880","12414",12414,161.410161583757
"881","12416",12416,24.2381722582375
"882","12417",12417,2821.43791667364
"883","12418",12418,23.1731115856392
"884","12419",12419,463.978297282068
"885","12420",12420,163.200864066502
"886","12421",12421,13.8451402425059
"887","12422",12422,47.0783867362575
"888","12423",12423,96.5357466255776
"889","12424",12424,11.9462240680138
"890","12427",12427,23.9958543158767
"891","12428",12428,126.562176988675
"892","12429",12429,240.484658075967
"893","12430",12430,30.782338977543
"894","12431",12431,97.2729505836947
"895","12432",12432,1402.72011946594
"896","12433",12433,150.903992501293
"897","12434",12434,82.1777702816653
"898","12435",12435,22.6857134777978
"899","12436",12436,46.4459838148655
"900","12438",12438,437.26844553395
"901","12439",12439,37.55018389732
"902","12440",12440,78.6609493790102
"903","12441",12441,19.4045401075826
"904","12442",12442,22.6564072317554
"905","12443",12443,217.945062179038
"906","12444",12444,26.4680282564658
"907","12446",12446,77.6157622378128
"908","12448",12448,19.0280528021029
"909","12449",12449,783.675726942502
"910","12450",12450,9.35812230006731
"911","12451",12451,76.2779256401782
"912","12452",12452,100.123453219054
"913","12453",12453,497.225408457885
"914","12454",12454,33.5148798125709
"915","12455",12455,26.0809811910045
"916","12456",12456,1232.46568981236
"917","12457",12457,102.345209740943
"918","12458",12458,80.8735963490141
"919","12459",12459,11.621518915095
"920","12460",12460,26.8675860826583
"921","12461",12461,77.2932900524985
"922","12463",12463,205.382336081901
"923","12464",12464,23.6529277542405
"924","12465",12465,113.334179963082
"925","12466",12466,1890.55961807978
"926","12468",12468,24.3186016891018
"927","12469",12469,25.51807994704
"928","12470",12470,54.3185291526347
"929","12471",12471,898.416144864438
"930","12472",12472,335.293352224166
"931","12473",12473,78.8830294649729
"932","12474",12474,18.8564124039042
"933","12475",12475,487.302676097017
"934","12477",12477,281.692521914123
"935","12480",12480,15.9533242252789
"936","12481",12481,106.48732846542
"937","12482",12482,258.981298638961
"938","12483",12483,48.0326024177379
"939","12484",12484,137.84633528878
"940","12485",12485,122.181901464444
"941","12486",12486,535.952808070074
"942","12487",12487,234.413757643024
"943","12489",12489,31.8587047743873
"944","12490",12490,0
"945","12491",12491,203.534273399046
"946","12492",12492,5.18790741031512
"947","12493",12493,66.2945044331529
"948","12494",12494,36.7210961995048
"949","12495",12495,30.3332952887978
"950","12496",12496,28.686708213839
"951","12498",12498,204.430380427082
"952","12501",12501,73.3660873445833
"953","12502",12502,31.8606274585968
"954","12503",12503,33.7461362015964
"955","12504",12504,1419.4745775396
"956","12507",12507,189.042529912076
"957","12508",12508,1352.80304339942
"958","12512",12512,872.993569481578
"959","12513",12513,68.0474174955429
"960","12514",12514,114.363204522172
"961","12515",12515,341.877404915987
"962","12516",12516,85.4398611192146
"963","12517",12517,56.485115569069
"964","12518",12518,719.781095243417
"965","12520",12520,746.64928993256
"966","12521",12521,58.2368754417019
"967","12522",12522,135.396595183136
"968","12523",12523,95.4827198871185
"969","12524",12524,899.713099513081
"970","12525",12525,72.4631529253302
"971","12526",12526,105.778977688942
"972","12527",12527,240.814733074267
"973","12528",12528,307.911088668636
"974","12529",12529,34.4455745921719
"975","12530",12530,1225.53642858041
"976","12531",12531,132.856346996881
"977","12533",12533,547.800812632738
"978","12534",12050,197.191080554469
"979","12534",12534,197.191080554469
"980","12534",12541,197.191080554469
"981","12538",12538,553.361888511515
"982","12540",12540,263.863991372211
"983","12540",12510,263.863991372211
"984","12542",12542,407.14262151208
"985","12543",12543,2052.41678536992
"986","12545",12602,77.4388926709549
"987","12545",12545,77.4388926709549
"988","12546",12546,59.7089412895956
"989","12547",12547,303.840531788383
"990","12548",12548,267.058882882647
"991","12549",12549,281.19625968675
"992","12550",12551,1585.89906050794
"993","12550",12555,1585.89906050794
"994","12550",12552,1585.89906050794
"995","12550",12550,1585.89906050794
"996","12553",12553,1129.70289799045
"997","12553",12584,1129.70289799045
"998","12561",12561,307.559613360129
"999","12563",12563,317.502025687601
"1000","12564",12564,191.205947196477
"1001","12565",12565,1112.30350258456
"1002","12566",12566,210.053539489637
"1003","12566",12588,210.053539489637
"1004","12567",12567,54.2704965079729
"1005","12569",12569,293.247147884868
"1006","12570",12570,318.449188384753
"1007","12571",12571,174.926993113271
"1008","12572",12572,179.629310326677
"1009","12574",12574,824.23324845602
"1010","12575",12575,108.604786633705
"1011","12577",12577,208.884742863186
"1012","12578",12578,159.751287216239
"1013","12580",12580,187.969537523633
"1014","12581",12581,49.454038403644
"1015","12581",12506,49.454038403644
"1016","12582",12582,435.001094050431
"1017","12583",12583,165.128452682406
"1018","12585",12585,267.585434163942
"1019","12586",12586,541.984788911585
"1020","12589",12568,329.949633231312
"1021","12589",12589,329.949633231312
"1022","12590",12537,1028.77541009668
"1023","12590",12590,1028.77541009668
"1024","12590",12511,1028.77541009668
"1025","12592",12592,86.181323097318
"1026","12594",12594,158.087703611417
"1027","12601",12601,2445.89387830019
"1028","12603",12603,1302.42263805358
"1029","12604",12604,11296.9185388901
"1030","12701",12701,199.729406647386
"1031","12719",12719,52.5689229817015
"1032","12720",12720,47.5429126131858
"1033","12721",12721,307.675846766961
"1034","12722",12722,0
"1035","12723",12723,55.3611382029172
"1036","12724",12724,14.8394199298054
"1037","12725",12725,4.49217863688735
"1038","12726",12726,35.4215214598549
"1039","12729",12729,59.1587669109793
"1040","12732",12732,30.4902068370503
"1041","12733",12733,509.660626638045
"1042","12734",12734,40.0452358589301
"1043","12736",12736,49.3436771865202
"1044","12737",12737,51.6859989771685
"1045","12738",12738,215.698980208509
"1046","12740",12740,23.3885321085488
"1047","12741",12741,33.5792224121565
"1048","12742",12742,58.0756246003299
"1049","12743",12743,42.4940079301989
"1050","12745",12745,4.98725764648387
"1051","12746",12746,29.1247109772109
"1052","12747",12747,118.733834120298
"1053","12748",12748,68.5986484410007
"1054","12749",12749,234.008643577268
"1055","12750",12750,10.5234931449103
"1056","12751",12751,516.40398186911
"1057","12752",12752,195.050321774483
"1058","12754",12754,301.399064121294
"1059","12758",12758,26.4315479270912
"1060","12759",12759,465.252360488283
"1061","12760",12760,7.42254121567938
"1062","12762",12762,49.1375164867338
"1063","12763",12763,43.6367198788817
"1064","12764",12727,30.1352134599191
"1065","12764",12764,30.1352134599191
"1066","12765",12765,58.5073303606407
"1067","12766",12766,56.0197779206345
"1068","12767",12767,88.2273003609455
"1069","12768",12768,24.2995438404857
"1070","12769",12769,90.5507455781749
"1071","12770",12770,68.6765541181602
"1072","12771",12771,414.985746516343
"1073","12775",12775,195.59787352199
"1074","12776",12776,17.705842599266
"1075","12777",12777,17.7077348812576
"1076","12778",12778,264.785235731618
"1077","12779",12779,328.352880443197
"1078","12780",12780,91.0166656427746
"1079","12781",12781,47.7597372295555
"1080","12783",12783,42.7644930215673
"1081","12784",12784,0
"1082","12785",12785,71.2497596716256
"1083","12786",12786,32.2312144231887
"1084","12787",12787,51.5704177840078
"1085","12788",12788,140.851050369394
"1086","12789",12789,166.973946309789
"1087","12790",12790,84.3713912426888
"1088","12791",12791,162.710902669273
"1089","12792",12792,39.9711741860644
"1090","12801",12801,3875.94466584396
"1091","12803",12803,1470.80637704594
"1092","12804",12804,515.43235320455
"1093","12804",12820,515.43235320455
"1094","12808",12808,19.7815466794385
"1095","12809",12809,69.6745763030803
"1096","12810",12810,11.2723270989432
"1097","12811",12811,5.60080724494057
"1098","12812",12812,3.04636593319643
"1099","12814",12814,25.4217741665156
"1100","12815",12815,21.792700087519
"1101","12816",12816,78.3713296417456
"1102","12817",12817,39.468884424105
"1103","12819",12819,13.8035119868155
"1104","12821",12821,399.065688424192
"1105","12822",12822,90.63363819062
"1106","12823",12823,176.24560717276
"1107","12824",12824,47.5866463225555
"1108","12827",12827,32.0382456850419
"1109","12828",12828,216.798045412444
"1110","12831",12831,273.499592854877
"1111","12832",12832,80.9035100594685
"1112","12832",12854,80.9035100594685
"1113","12833",12833,143.7925817429
"1114","12834",12834,72.5586450599393
"1115","12834",12848,72.5586450599393
"1116","12835",12835,26.6906970727804
"1117","12836",12836,10.8643588900068
"1118","12837",12837,67.9011912637905
"1119","12838",12838,128.498612417936
"1120","12839",12839,438.844920792953
"1121","12841",12841,4.07220114622644
"1122","12842",12842,5.78473616344993
"1123","12843",12843,22.5730098024287
"1124","12844",12844,68.7271065152478
"1125","12845",12845,97.4644422648083
"1126","12846",12846,55.9563261857106
"1127","12847",12847,1.47981670353979
"1128","12849",12849,152.75659128295
"1129","12850",12850,62.3074027372431
"1130","12851",12851,3.55237558455274
"1131","12852",12879,1.92471543499381
"1132","12852",12852,1.92471543499381
"1133","12853",12853,17.3190771450225
"1134","12855",12855,1.10306292537827
"1135","12856",12856,4.67137163099994
"1136","12857",12857,8.9643517518944
"1137","12858",12858,9.71586437649043
"1138","12859",12859,81.8574979111133
"1139","12860",12860,32.3751794373528
"1140","12861",12861,16.0888914388959
"1141","12862",12862,13.9729860427199
"1142","12863",12863,228.705135533235
"1143","12864",12864,42.6514955638158
"1144","12865",12865,46.3985164121908
"1145","12866",12866,616.576899113253
"1146","12870",12870,17.9805574383165
"1147","12871",12871,143.148598017598
"1148","12872",12872,0
"1149","12873",12873,38.818059160069
"1150","12874",12874,7.24515307373938
"1151","12878",12878,7.13671231161146
"1152","12883",12883,56.520883591579
"1153","12884",12884,1279.16068346871
"1154","12885",12885,56.4240515122898
"1155","12886",12886,41.5880598234952
"1156","12887",12887,51.6072696057461
"1157","12901",12901,453.414654240098
"1158","12903",12903,410.621638097197
"1159","12910",12910,30.7103436593896
"1160","12911",12911,28.0686755667581
"1161","12912",12912,19.4286092522846
"1162","12913",12913,36.9606605091215
"1163","12914",12914,29.5113586488514
"1164","12916",12916,54.8069336114738
"1165","12917",12917,26.4902490603374
"1166","12918",12918,64.9475368894488
"1167","12919",12919,74.5484770816765
"1168","12920",12920,31.4610262394668
"1169","12920",12915,31.4610262394668
"1170","12921",12921,87.3542624043665
"1171","12922",12922,0.395790538993359
"1172","12923",12923,10.8613599440434
"1173","12924",12924,81.1181680549151
"1174","12926",12926,52.6417608261272
"1175","12927",12927,2.6705299495232
"1176","12928",12928,24.8622572388024
"1177","12929",12929,2312.78461805014
"1178","12930",12930,24.1486916723665
"1179","12932",12932,16.850812805458
"1180","12933",12933,255.871318307809
"1181","12934",12934,16.4179567751722
"1182","12935",12935,11.7408942756645
"1183","12936",12936,16.9637290311258
"1184","12937",12937,38.9268623200729
"1185","12939",12939,25.3490624626434
"1186","12941",12941,42.0587262716743
"1187","12942",12942,8.82499012579892
"1188","12943",12943,2.83962976128966
"1189","12944",12944,44.4418258406101
"1190","12945",12945,15.8236477112813
"1191","12946",12946,35.0296093415314
"1192","12950",12950,13.5777302054244
"1193","12952",12952,7.7057980146747
"1194","12953",12953,60.3837877938524
"1195","12953",12995,60.3837877938524
"1196","12955",12955,20.9247251886542
"1197","12956",12956,162.998799077712
"1198","12957",12957,48.6494792952077
"1199","12958",12958,46.6417740544657
"1200","12959",12959,42.0011615659582
"1201","12960",12960,40.5556871424158
"1202","12961",12961,6.08739880023177
"1203","12962",12962,134.019170519264
"1204","12964",12964,1.43864297848644
"1205","12965",12965,30.1735210087258
"1206","12966",12966,35.0641867780748
"1207","12967",12949,40.7344831336493
"1208","12967",12967,40.7344831336493
"1209","12969",12969,2.27951414845277
"1210","12970",12970,9.3747842009613
"1211","12972",12972,92.6558308891743
"1212","12973",12973,4.49517401286085
"1213","12974",12974,227.080900461595
"1214","12975",12975,36.077324504525
"1215","12976",12976,7.03132879682383
"1216","12977",12977,953.796041273471
"1217","12978",12978,221.80470526003
"1218","12979",12979,611.618526045081
"1219","12980",12980,4.33855963513193
"1220","12981",12981,19.1121774096917
"1221","12983",12983,64.0100658450933
"1222","12985",12985,15.1991692470801
"1223","12986",12986,18.5101677584124
"1224","12987",12987,18.2356370971213
"1225","12989",12989,7.06223469163081
"1226","12992",12992,62.7956936458328
"1227","12993",12993,26.7649665825894
"1228","12996",12996,50.5613269586443
"1229","12997",12997,19.6247570206182
"1230","12998",12998,44.8476763855993
"1231","13020",13020,250.183121535808
"1232","13021",13021,314.467996885351
"1233","13021",13022,314.467996885351
